JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
141720792,1,73483,0.012915,0.012925,5.092925,CERN-PROD,MCSimulation
141720867,1,73510,0.012915,0.012925,7.282925,CERN-PROD,MCSimulation
141703241,1,53413,0.011161,0.011172,17.411172,RO-LCG,MCSimulation
141713220,1,65317,0.012146,0.012254,17.882254,RAL-LCG2,Merge
141725227,1,78512,0.012915,0.012925,25.872925,FZK-LCG2,MCSimulation
141711395,1,62925,0.011929,0.012038,28.132038,FZK-LCG2,MCSimulation
141718335,1,71086,0.012795,0.012904,28.712904,FR-IN2P3-LAPP,MCSimulation
141711405,1,62927,0.011929,0.012038,30.212038,FZK-LCG2,MCSimulation
141720825,1,73493,0.012915,0.012925,30.462925,FZK-LCG2,MCSimulation
141717186,1,70171,0.012795,0.012904,31.352904,INFN-T1,MCSimulation
141715932,1,68374,0.012795,0.012904,32.882904,FZK-LCG2,MCSimulation
141713920,1,65829,0.012146,0.012254,33.112254,UK-NorthGrid,MCSimulation
141666486,1,16582,0.010856,0.011064,35.671064,CERN-PROD,Merge
141652324,1,5413,0.010541,0.010649,36.050649,NRC-KI-T1,Merge
141652337,1,5417,0.010541,0.010649,36.050649,NRC-KI-T1,Merge
141710760,1,61967,0.011713,0.011821,36.321821,NRC-KI-T1,Merge
141714528,1,66153,0.012579,0.012687,36.502687,IN2P3-CC,Merge
141652336,1,5416,0.010541,0.010649,37.380649,NRC-KI-T1,Merge
141652317,1,5412,0.010541,0.010649,38.960649,NRC-KI-T1,Merge
141723296,1,76135,0.012915,0.012925,39.262925,RU-RDIG,MCSimulation
141668734,1,18680,0.010856,0.011064,43.361064,FR-GRIF,MCSimulation
141726702,1,80010,0.012915,0.012925,45.062925,RAL-LCG2,MCSimulation
141652322,1,5413,0.010541,0.010649,45.290649,NRC-KI-T1,Merge
141652326,1,5413,0.010541,0.010649,45.530649,NRC-KI-T1,Merge
141680254,1,31462,0.011074,0.011085,46.391085,IN2P3-CC,Merge
141681508,1,32174,0.011074,0.011085,46.921085,RAL-LCG2,Merge
141652319,1,5412,0.010541,0.010649,48.240649,NRC-KI-T1,Merge
141652321,1,5412,0.010541,0.010649,48.600649,NRC-KI-T1,Merge
141652339,1,5417,0.010541,0.010649,49.410649,NRC-KI-T1,Merge
141652599,1,5659,0.010541,0.010649,49.510649,NRC-KI-T1,Merge
141722350,1,75379,0.012915,0.012925,49.662925,RAL-LCG2,MCSimulation
141652331,1,5414,0.010541,0.010649,49.710649,NRC-KI-T1,Merge
141652329,1,5414,0.010541,0.010649,49.960649,NRC-KI-T1,Merge
141652316,1,5411,0.010541,0.010649,50.070649,NRC-KI-T1,Merge
141664578,1,15485,0.010856,0.011064,51.421064,RAL-LCG2,MCSimulation
141680251,1,31460,0.011074,0.011085,51.621085,IN2P3-CC,Merge
141714163,1,65994,0.012362,0.012471,54.512471,CH-CHIPP-CSCS,MCSimulation
141714529,1,66153,0.012579,0.012687,54.562687,IN2P3-CC,Merge
141686080,1,36973,0.011096,0.011107,54.751107,RAL-LCG2,Merge
141686081,1,36973,0.011096,0.011107,54.821107,RAL-LCG2,Merge
141718304,1,71073,0.012795,0.012904,55.982904,RAL-LCG2,MCSimulation
141725191,1,78504,0.012915,0.012925,56.102925,RAL-LCG2,MCSimulation
141665001,1,15643,0.010856,0.011064,57.411064,FZK-LCG2,MCSimulation
141681505,1,32172,0.011074,0.011085,57.461085,RAL-LCG2,Merge
141714515,1,66151,0.012579,0.012687,58.692687,IN2P3-CC,Merge
141695821,1,46418,0.011118,0.011128,58.751128,FR-GRIF,MCSimulation
141709908,1,60795,0.011713,0.011821,59.541821,FR-IN2P3-LPC,MCSimulation
141703342,1,53484,0.011161,0.011172,65.151172,CERN-PROD,MCSimulation
141680246,1,31447,0.011074,0.011085,66.941085,RAL-LCG2,Turbo
141705432,1,56012,0.011280,0.011388,68.481388,FZK-LCG2,MCSimulation
141686075,1,36971,0.011096,0.011107,68.531107,RAL-LCG2,Merge
141670400,1,20405,0.010856,0.011064,69.111064,CERN-PROD,MCSimulation
141681510,1,32174,0.011074,0.011085,71.151085,RAL-LCG2,Merge
141680257,1,31463,0.011074,0.011085,71.421085,IN2P3-CC,Merge
141652587,1,5656,0.010541,0.010649,72.030649,NRC-KI-T1,Merge
141681511,1,32174,0.011074,0.011085,72.151085,RAL-LCG2,Merge
141665281,1,15779,0.010856,0.011064,73.031064,IN2P3-CC,MCSimulation
141680252,1,31460,0.011074,0.011085,73.481085,IN2P3-CC,Merge
141652591,1,5657,0.010541,0.010649,74.260649,NRC-KI-T1,Merge
141686073,1,36970,0.011096,0.011107,74.651107,RAL-LCG2,Merge
141706819,1,57982,0.011280,0.011388,75.231388,CERN-PROD,MCSimulation
141652600,1,5659,0.010541,0.010649,76.830649,NRC-KI-T1,Merge
141716176,1,68551,0.012795,0.012904,77.962904,UK-NorthGrid,MCSimulation
141680256,1,31462,0.011074,0.011085,78.711085,IN2P3-CC,Merge
141695966,1,46428,0.011118,0.011128,81.111128,CH-CHIPP-CSCS,MCSimulation
141714521,1,66152,0.012579,0.012687,81.292687,IN2P3-CC,Merge
141710761,1,61967,0.011713,0.011821,83.401821,NRC-KI-T1,Merge
141701469,1,51249,0.011139,0.011150,86.161150,CERN-PROD,MCSimulation
141680253,1,31461,0.011074,0.011085,86.421085,IN2P3-CC,Merge
141666477,1,16580,0.010856,0.011064,87.241064,CERN-PROD,Merge
141681506,1,32173,0.011074,0.011085,91.161085,RAL-LCG2,Merge
141712112,1,63492,0.011929,0.012038,94.192038,RAL-LCG2,MCSimulation
141723506,1,76252,0.012915,0.012925,101.152925,pic,MCSimulation
141666480,1,16581,0.010856,0.011064,101.671064,CERN-PROD,Merge
141727877,1,81061,0.012915,0.012925,102.672925,UK-London-Tier2,MCSimulation
141658166,1,9715,0.010856,0.011064,108.551064,UK-NorthGrid,MCSimulation
141661472,1,12999,0.010856,0.011064,110.381064,UK-ScotGrid,MCSimulation
141681504,1,32172,0.011074,0.011085,115.601085,RAL-LCG2,Merge
141652602,1,5659,0.010541,0.010649,117.830649,NRC-KI-T1,Merge
141710753,1,61965,0.011713,0.011821,118.311821,NRC-KI-T1,Merge
141680250,1,31459,0.011074,0.011085,121.481085,IN2P3-CC,Merge
141710710,1,61592,0.011713,0.011821,138.621821,NRC-KI-T1,Merge
141688668,1,40129,0.011096,0.011107,147.241107,ES-LHCb-T2,DataStripping
141681507,1,32173,0.011074,0.011085,147.351085,RAL-LCG2,Merge
141710755,1,61965,0.011713,0.011821,156.861821,NRC-KI-T1,Merge
141666487,1,16583,0.010856,0.011064,158.881064,CERN-PROD,Merge
141686082,1,36973,0.011096,0.011107,160.621107,RAL-LCG2,Merge
141675269,1,25201,0.010856,0.011064,160.861064,RAL-LCG2,MCSimulation
141714531,1,66154,0.012579,0.012687,165.872687,IN2P3-CC,Merge
141714764,1,67003,0.012579,0.012687,169.832687,IN2P3-CC,MCStripping
141647926,1,861,0.010108,0.010216,172.300216,NIKHEF-ELPROD,MCStripping
141666381,1,16460,0.010856,0.011064,172.991064,NIKHEF-ELPROD,MCStripping
141716577,1,68800,0.012795,0.012904,174.252904,NIKHEF-ELPROD,MCStripping
141686226,1,37214,0.011096,0.011107,178.551107,INFN-T1,Merge
141671029,1,20664,0.010856,0.011064,178.671064,NIKHEF-ELPROD,MCStripping
141727071,1,80322,0.012915,0.012925,181.942925,IN2P3-CC,MCStripping
141714554,1,66160,0.012579,0.012687,181.852687,NIKHEF-ELPROD,MCStripping
141712676,1,64456,0.012146,0.012254,185.612254,NIKHEF-ELPROD,MCStripping
141703822,1,54401,0.011161,0.011172,189.191172,NIKHEF-ELPROD,MCStripping
141676079,1,25939,0.010856,0.011064,194.891064,INFN-T1,Merge
141652593,1,5658,0.010541,0.010649,201.120649,NRC-KI-T1,Merge
141714518,1,66151,0.012579,0.012687,205.662687,IN2P3-CC,Merge
141686074,1,36971,0.011096,0.011107,205.701107,RAL-LCG2,Merge
141652585,1,5654,0.010541,0.010649,206.550649,NRC-KI-T1,Merge
141714506,1,66150,0.012579,0.012687,213.212687,IN2P3-CC,Merge
141669325,1,20039,0.010856,0.011064,214.261064,RU-RDIG,MCStripping
141686076,1,36972,0.011096,0.011107,214.621107,RAL-LCG2,Merge
141652589,1,5656,0.010541,0.010649,218.860649,NRC-KI-T1,Merge
141658171,1,9718,0.010856,0.011064,219.291064,FZK-LCG2,MCStripping
141661356,1,12957,0.010856,0.011064,221.461064,RU-RDIG,MCStripping
141716939,1,70001,0.012795,0.012904,230.982904,IN2P3-CC,MCStripping
141680238,1,31344,0.011074,0.011085,234.691085,FZK-LCG2,MCStripping
141663238,1,13820,0.010856,0.011064,237.721064,NIKHEF-ELPROD,MCStripping
141723668,1,76337,0.012915,0.012925,242.892925,INFN-T1,MCStripping
141653225,1,6260,0.010541,0.010649,243.940649,CERN-PROD,MCStripping
141676122,1,26423,0.010856,0.011064,245.051064,IN2P3-CC,MCStripping
141714522,1,66152,0.012579,0.012687,245.072687,IN2P3-CC,Merge
141718791,1,71439,0.012915,0.012925,246.822925,IN2P3-CC,MCStripping
141675949,1,25821,0.010856,0.011064,247.511064,CERN-PROD,MCStripping
141716667,1,69161,0.012795,0.012904,248.652904,RU-RDIG,MCStripping
141666488,1,16583,0.010856,0.011064,251.061064,CERN-PROD,Merge
141663469,1,14061,0.010856,0.011064,250.701064,RU-RDIG,MCStripping
141728862,1,81882,0.012915,0.012925,254.312925,RU-RDIG,MCStripping
141733131,1,86081,0.012936,0.012947,254.832947,FZK-LCG2,MCStripping
141727401,1,80773,0.012915,0.012925,256.102925,INFN-T1,MCStripping
141729122,1,82363,0.012915,0.012925,256.412925,RU-RDIG,MCStripping
141685811,1,36742,0.011096,0.011107,257.631107,CERN-PROD,Merge
141686222,1,37213,0.011096,0.011107,257.231107,INFN-T1,Merge
141686071,1,36970,0.011096,0.011107,258.581107,RAL-LCG2,Merge
141723787,1,77056,0.012915,0.012925,258.882925,RU-RDIG,MCStripping
141682982,1,34093,0.011074,0.011085,260.621085,INFN-T1,Turbo
141672139,1,21861,0.010856,0.011064,261.411064,CERN-PROD,MCStripping
141652597,1,5658,0.010541,0.010649,263.210649,NRC-KI-T1,Merge
141686078,1,36972,0.011096,0.011107,267.041107,RAL-LCG2,Merge
141652598,1,5659,0.010541,0.010649,267.110649,NRC-KI-T1,Merge
141647995,1,1217,0.010108,0.010216,267.720216,CERN-PROD,MCStripping
141720332,1,73120,0.012915,0.012925,273.212925,IN2P3-CC,MCStripping
141710813,1,62560,0.011929,0.012038,272.622038,INFN-T1,MCStripping
141680240,1,31344,0.011074,0.011085,275.341085,RU-RDIG,MCStripping
141705959,1,57037,0.011280,0.011388,275.541388,RU-RDIG,MCStripping
141699993,1,50440,0.011139,0.011150,279.221150,RU-RDIG,MCStripping
141696792,1,47197,0.011118,0.011128,284.801128,RU-RDIG,MCStripping
141684465,1,35783,0.011074,0.011085,284.971085,RU-RDIG,MCStripping
141710226,1,61001,0.011713,0.011821,286.931821,CERN-PROD,MCStripping
141668660,1,18622,0.010856,0.011064,289.481064,CERN-PROD,MCStripping
141657357,1,9019,0.010856,0.011064,293.031064,FZK-LCG2,MCStripping
141655511,1,7558,0.010856,0.011064,294.021064,RU-RDIG,MCStripping
141697542,1,48278,0.011118,0.011128,293.371128,RU-RDIG,MCStripping
141658404,1,9980,0.010856,0.011064,293.971064,RU-RDIG,MCStripping
141714842,1,67455,0.012579,0.012687,296.672687,FZK-LCG2,MCStripping
141658010,1,9620,0.010856,0.011064,294.161064,RAL-LCG2,MCStripping
141714831,1,67360,0.012579,0.012687,297.142687,FZK-LCG2,MCStripping
141660866,1,12023,0.010856,0.011064,295.371064,RU-RDIG,MCStripping
141670453,1,20424,0.010856,0.011064,295.721064,RAL-LCG2,MCStripping
141651707,1,4819,0.010541,0.010649,297.300649,RU-RDIG,MCStripping
141694665,1,45636,0.011118,0.011128,297.481128,RU-RDIG,MCStripping
141717981,1,70721,0.012795,0.012904,297.842904,RU-RDIG,MCStripping
141661177,1,12719,0.010856,0.011064,298.801064,pic,MCStripping
141647872,1,717,0.010108,0.010216,298.890216,RAL-LCG2,MCStripping
141686077,1,36972,0.011096,0.011107,299.511107,RAL-LCG2,Merge
141714692,1,66760,0.012579,0.012687,301.012687,RAL-LCG2,MCStripping
141726347,1,79721,0.012915,0.012925,302.622925,FZK-LCG2,MCStripping
141659087,1,10941,0.010856,0.011064,302.801064,CERN-PROD,MCStripping
141649729,1,2779,0.010325,0.010433,303.430433,FZK-LCG2,MCStripping
141714527,1,66153,0.012579,0.012687,304.312687,IN2P3-CC,Merge
141712552,1,64001,0.012146,0.012254,305.642254,RU-RDIG,MCStripping
141719274,1,72519,0.012915,0.012925,306.472925,RAL-LCG2,MCStripping
141655441,1,7460,0.010856,0.011064,305.681064,RU-RDIG,MCStripping
141721543,1,74321,0.012915,0.012925,306.722925,RAL-LCG2,MCStripping
141649806,1,3378,0.010325,0.010433,309.950433,IN2P3-CC,MCStripping
141716847,1,69759,0.012795,0.012904,310.182904,FZK-LCG2,MCStripping
141663470,1,14061,0.010856,0.011064,311.931064,RU-RDIG,MCStripping
141653228,1,6261,0.010541,0.010649,311.990649,FZK-LCG2,MCStripping
141668019,1,18118,0.010856,0.011064,313.161064,RU-RDIG,MCStripping
141700079,1,50801,0.011139,0.011150,312.471150,RAL-LCG2,MCStripping
141701848,1,51638,0.011139,0.011150,312.931150,IN2P3-CC,MCStripping
141671617,1,21022,0.010856,0.011064,316.891064,RU-RDIG,MCStripping
141648046,1,1458,0.010108,0.010216,320.030216,FZK-LCG2,MCStripping
141721542,1,74320,0.012915,0.012925,319.182925,FZK-LCG2,MCStripping
141710762,1,61968,0.011713,0.011821,321.441821,NRC-KI-T1,Merge
141710929,1,62800,0.011929,0.012038,320.912038,FZK-LCG2,MCStripping
141731749,1,84759,0.012915,0.012925,320.912925,RAL-LCG2,MCStripping
141654762,1,6980,0.010856,0.011064,321.471064,RU-RDIG,MCStripping
141726346,1,79720,0.012915,0.012925,324.022925,IN2P3-CC,MCStripping
141726874,1,80081,0.012915,0.012925,324.282925,CERN-PROD,MCStripping
141683836,1,34583,0.011074,0.011085,326.531085,RU-RDIG,MCStripping
141708806,1,59920,0.011280,0.011388,327.131388,IN2P3-CC,MCStripping
141733133,1,86082,0.012936,0.012947,327.432947,CERN-PROD,MCStripping
141686228,1,37216,0.011096,0.011107,326.541107,INFN-T1,Merge
141712797,1,64960,0.012146,0.012254,330.702254,IN2P3-CC,MCStripping
141668134,1,18263,0.010856,0.011064,331.081064,RAL-LCG2,MCStripping
141673417,1,23062,0.010856,0.011064,332.551064,RAL-LCG2,MCStripping
141706007,1,57399,0.011280,0.011388,334.111388,RAL-LCG2,MCStripping
141708153,1,58601,0.011280,0.011388,334.761388,FZK-LCG2,MCStripping
141714526,1,66152,0.012579,0.012687,338.692687,IN2P3-CC,Merge
141722662,1,75641,0.012915,0.012925,338.372925,IN2P3-CC,MCStripping
141728861,1,81882,0.012915,0.012925,346.362925,IN2P3-CC,MCStripping
141686079,1,36973,0.011096,0.011107,347.611107,RAL-LCG2,Merge
141654569,1,6858,0.010856,0.011064,353.541064,INFN-T1,MCStripping
141652596,1,5658,0.010541,0.010649,355.150649,CERN-PROD,MCStripping
141715568,1,67960,0.012795,0.012904,355.222904,CERN-PROD,MCStripping
141666481,1,16581,0.010856,0.011064,356.831064,CERN-PROD,Merge
141672199,1,22221,0.010856,0.011064,365.511064,IN2P3-CC,MCStripping
141672246,1,22462,0.010856,0.011064,365.591064,CERN-PROD,MCStripping
141710754,1,61965,0.011713,0.011821,365.851821,NRC-KI-T1,Merge
141660865,1,12021,0.010856,0.011064,367.111064,NRC-KI-T1,MCStripping
141652594,1,5658,0.010541,0.010649,371.770649,NRC-KI-T1,Merge
141652586,1,5655,0.010541,0.010649,371.990649,NRC-KI-T1,Merge
141709828,1,60760,0.011497,0.011605,371.891605,RAL-LCG2,MCStripping
141712891,1,65200,0.012146,0.012254,375.452254,INFN-T1,MCStripping
141730021,1,83080,0.012915,0.012925,378.472925,RAL-LCG2,MCStripping
141653230,1,6261,0.010541,0.010649,381.430649,RAL-LCG2,MCStripping
141697154,1,47673,0.011118,0.011128,386.501128,CERN-PROD,Merge
141727148,1,80446,0.012915,0.012925,388.932925,NRC-KI-T1,Merge
141714900,1,67600,0.012579,0.012687,393.522687,RU-RDIG,MCStripping
141649773,1,3018,0.010325,0.010433,401.960433,RAL-LCG2,MCStripping
141703820,1,54400,0.011161,0.011172,405.531172,RU-RDIG,MCStripping
141670451,1,20424,0.010856,0.011064,406.231064,RU-RDIG,MCStripping
141728049,1,81161,0.012915,0.012925,409.882925,RU-RDIG,MCStripping
141703821,1,54400,0.011161,0.011172,410.551172,IN2P3-CC,MCStripping
141722821,1,75760,0.012915,0.012925,411.722925,INFN-T1,MCStripping
141686225,1,37214,0.011096,0.011107,414.551107,INFN-T1,Merge
141684677,1,36120,0.011074,0.011085,422.141085,RAL-LCG2,MCStripping
141686072,1,36970,0.011096,0.011107,422.151107,RAL-LCG2,Merge
141678471,1,29064,0.011074,0.011085,421.931085,RU-RDIG,MCStripping
141673805,1,23421,0.010856,0.011064,423.061064,INFN-T1,MCStripping
141647925,1,860,0.010108,0.010216,424.060216,RU-RDIG,MCStripping
141714513,1,66151,0.012579,0.012687,425.412687,IN2P3-CC,Merge
141708882,1,60160,0.011280,0.011388,425.811388,NRC-KI-T1,MCStripping
141700077,1,50801,0.011139,0.011150,430.101150,INFN-T1,MCStripping
141702090,1,52599,0.011139,0.011150,434.411150,INFN-T1,MCStripping
141689097,1,40597,0.011096,0.011107,434.701107,NRC-KI-T1,MCStripping
141721148,1,73720,0.012915,0.012925,442.132925,NRC-KI-T1,MCStripping
141709148,1,60401,0.011280,0.011388,442.611388,NRC-KI-T1,MCStripping
141705805,1,56200,0.011280,0.011388,445.611388,pic,MCStripping
141666485,1,16582,0.010856,0.011064,448.451064,CERN-PROD,Merge
141657845,1,9254,0.010856,0.011064,462.151064,FZK-LCG2,Merge
141674260,1,24737,0.010856,0.011064,465.151064,RAL-LCG2,DataStripping
141719094,1,72256,0.012915,0.012925,465.652925,INFN-T1,MCStripping
141720333,1,73120,0.012915,0.012925,466.582925,NRC-KI-T1,MCStripping
141654736,1,6958,0.010856,0.011064,468.901064,NRC-KI-T1,MCStripping
141710741,1,61958,0.011713,0.011821,474.961821,INFN-T1,Merge
141666479,1,16580,0.010856,0.011064,476.361064,CERN-PROD,Merge
141691765,1,42862,0.011118,0.011128,477.791128,FZK-LCG2,Merge
141710814,1,62560,0.011929,0.012038,484.362038,INFN-T1,MCStripping
141710756,1,61966,0.011713,0.011821,491.341821,NRC-KI-T1,Merge
141714524,1,66152,0.012579,0.012687,497.902687,IN2P3-CC,Merge
141716971,1,70120,0.012795,0.012904,503.122904,CERN-PROD,MCStripping
141691998,1,43092,0.011118,0.011128,512.971128,CERN-PROD,MCStripping
141705804,1,56199,0.011280,0.011388,516.311388,CERN-PROD,MCStripping
141666484,1,16582,0.010856,0.011064,527.961064,CERN-PROD,Merge
141682088,1,33159,0.011074,0.011085,536.831085,IN2P3-CC,DataStripping
141719976,1,72880,0.012915,0.012925,535.842925,CERN-PROD,MCStripping
141666131,1,16213,0.010856,0.011064,553.191064,CERN-PROD,Merge
141652334,1,5416,0.010541,0.010649,565.760649,INFN-T1,Merge
141691863,1,42987,0.011118,0.011128,565.741128,FZK-LCG2,Merge
141682189,1,33172,0.011074,0.011085,573.211085,RAL-LCG2,DataStripping
141666475,1,16578,0.010856,0.011064,582.631064,CERN-PROD,Merge
141666476,1,16578,0.010856,0.011064,585.791064,CERN-PROD,Merge
141682085,1,33159,0.011074,0.011085,589.981085,IN2P3-CC,DataStripping
141666130,1,16212,0.010856,0.011064,601.671064,CERN-PROD,Merge
141710751,1,61964,0.011713,0.011821,616.111821,NRC-KI-T1,Merge
141657843,1,9254,0.010856,0.011064,635.921064,FZK-LCG2,Merge
141685808,1,36742,0.011096,0.011107,636.591107,CERN-PROD,Merge
141710759,1,61967,0.011713,0.011821,637.151821,NRC-KI-T1,Merge
141679842,1,30124,0.011074,0.011085,677.301085,IN2P3-CC,Turbo
141652335,1,5416,0.010541,0.010649,682.110649,INFN-T1,Merge
141710746,1,61961,0.011713,0.011821,692.281821,INFN-T1,Merge
141679405,1,29765,0.011074,0.011085,740.311085,RAL-LCG2,Turbo
141710752,1,61965,0.011713,0.011821,763.011821,NRC-KI-T1,Merge
141666483,1,16581,0.010856,0.011064,777.271064,CERN-PROD,Merge
141710748,1,61961,0.011713,0.011821,812.531821,INFN-T1,Merge
141666125,1,16211,0.010856,0.011064,824.611064,CERN-PROD,Merge
141697156,1,47674,0.011118,0.011128,852.441128,CERN-PROD,Merge
141691856,1,42986,0.011118,0.011128,893.271128,FZK-LCG2,Merge
141676067,1,25937,0.010856,0.011064,906.551064,INFN-T1,Merge
141710830,1,62681,0.011929,0.012038,903.072038,INFN-T1,Merge
141691867,1,42988,0.011118,0.011128,911.881128,FZK-LCG2,Merge
141710758,1,61966,0.011713,0.011821,928.391821,NRC-KI-T1,Merge
141710757,1,61966,0.011713,0.011821,949.811821,NRC-KI-T1,Merge
141685817,1,36743,0.011096,0.011107,951.711107,CERN-PROD,Merge
141676093,1,26164,0.010856,0.011064,958.301064,FZK-LCG2,Merge
141655776,1,7937,0.010856,0.011064,981.711064,ES-LHCb-T2,DataStripping
141710743,1,61960,0.011713,0.011821,981.401821,INFN-T1,Merge
141712687,1,64470,0.012146,0.012254,972.932254,CERN-PROD,Merge
141683881,1,34723,0.011074,0.011085,1012.001085,IN2P3-CC,DataStripping
141715330,1,67786,0.012795,0.012904,1036.412904,FR-IN2P3-LPC,MCSimulation
141691764,1,42862,0.011118,0.011128,1038.741128,FZK-LCG2,Merge
141708202,1,58734,0.011280,0.011388,1044.681388,FZK-LCG2,Merge
141727146,1,80445,0.012915,0.012925,1056.172925,NRC-KI-T1,Merge
141713818,1,65672,0.012146,0.012254,1087.912254,IN2P3-CC,Merge
141676076,1,25938,0.010856,0.011064,1104.091064,INFN-T1,Merge
141660440,1,11532,0.010856,0.011064,1086.671064,CERN-PROD,Merge
141657595,1,9132,0.010856,0.011064,1098.231064,RAL-LCG2,Merge
141657846,1,9254,0.010856,0.011064,1149.101064,FZK-LCG2,Merge
141707402,1,58131,0.011280,0.011388,1165.601388,RAL-LCG2,MCSimulation
141666132,1,16213,0.010856,0.011064,1198.701064,CERN-PROD,Merge
141703853,1,54529,0.011161,0.011172,1192.971172,RAL-LCG2,Merge
141659015,1,10924,0.010856,0.011064,1197.451064,pic,Merge
141659014,1,10924,0.010856,0.011064,1211.651064,pic,Merge
141716790,1,69509,0.012795,0.012904,1221.492904,RAL-LCG2,Merge
141685062,1,36266,0.011096,0.011107,1233.821107,NIKHEF-ELPROD,MCSimulation
141722820,1,75746,0.012915,0.012925,1227.412925,pic,Merge
141714737,1,66877,0.012579,0.012687,1242.562687,IN2P3-CC,DataStripping
141676054,1,25935,0.010856,0.011064,1242.321064,INFN-T1,Merge
141684743,1,36139,0.011074,0.011085,1236.831085,CERN-PROD,Merge
141712471,1,63872,0.012146,0.012254,1242.722254,pic,Merge
141704279,1,55464,0.011161,0.011172,1258.741172,pic,Merge
141718000,1,70832,0.012795,0.012904,1261.852904,INFN-T1,Merge
141713992,1,65905,0.012362,0.012471,1272.402471,RAL-LCG2,Merge
141727053,1,80309,0.012915,0.012925,1270.212925,CERN-PROD,Merge
141664085,1,15126,0.010856,0.011064,1283.161064,INFN-T1,Merge
141727112,1,80435,0.012915,0.012925,1274.392925,pic,Merge
141710720,1,61705,0.011713,0.011821,1304.631821,FZK-LCG2,Merge
141719160,1,72393,0.012915,0.012925,1298.132925,RAL-LCG2,Merge
141718797,1,71444,0.012915,0.012925,1299.842925,pic,Merge
141714850,1,67470,0.012579,0.012687,1318.522687,pic,Merge
141728910,1,81992,0.012915,0.012925,1317.652925,CERN-PROD,Merge
141710831,1,62682,0.011929,0.012038,1321.712038,pic,Merge
141657587,1,9131,0.010856,0.011064,1328.991064,INFN-T1,Merge
141714566,1,66266,0.012579,0.012687,1348.272687,RAL-LCG2,Merge
141661557,1,13082,0.010856,0.011064,1351.071064,CERN-PROD,Merge
141718556,1,71200,0.012795,0.012904,1368.342904,pic,Merge
141727110,1,80435,0.012915,0.012925,1360.912925,pic,Merge
141723352,1,76234,0.012915,0.012925,1361.662925,pic,Merge
141654248,1,6725,0.010856,0.011064,1388.331064,RAL-LCG2,Merge
141722655,1,75507,0.012915,0.012925,1377.622925,pic,Merge
141715583,1,68068,0.012795,0.012904,1399.702904,pic,Merge
141710064,1,60884,0.011713,0.011821,1407.051821,FZK-LCG2,Merge
141657839,1,9252,0.010856,0.011064,1419.521064,FZK-LCG2,Merge
141721727,1,74785,0.012915,0.012925,1400.882925,pic,Merge
141723753,1,76833,0.012915,0.012925,1403.722925,NRC-KI-T1,Merge
141713211,1,65315,0.012146,0.012254,1434.772254,IN2P3-CC,Merge
141718567,1,71201,0.012795,0.012904,1459.082904,RAL-LCG2,Merge
141679411,1,29770,0.011074,0.011085,1451.981085,CERN-PROD,Merge
141700180,1,50911,0.011139,0.011150,1467.101150,INFN-T1,Merge
141683867,1,34692,0.011074,0.011085,1455.151085,INFN-T1,Merge
141731709,1,84632,0.012915,0.012925,1429.642925,CERN-PROD,Merge
141716690,1,69280,0.012795,0.012904,1478.172904,INFN-T1,Merge
141723356,1,76235,0.012915,0.012925,1428.022925,pic,Merge
141668770,1,18733,0.010856,0.011064,1475.131064,CERN-PROD,Merge
141669206,1,19930,0.010856,0.011064,1477.861064,IN2P3-CC,Merge
141708200,1,58733,0.011280,0.011388,1500.051388,pic,Merge
141705100,1,55707,0.011161,0.011172,1499.971172,pic,Merge
141723692,1,76589,0.012915,0.012925,1436.592925,pic,Merge
141733333,1,86192,0.012936,0.012947,1506.092947,CERN-PROD,Merge
141657015,1,8888,0.010856,0.011064,1491.621064,INFN-T1,Merge
141718917,1,71808,0.012915,0.012925,1441.282925,pic,Merge
141691710,1,42742,0.011118,0.011128,1517.921128,INFN-T1,Merge
141680259,1,31464,0.011074,0.011085,1530.871085,CERN-PROD,Merge
141708664,1,59668,0.011280,0.011388,1529.631388,FZK-LCG2,Merge
141672059,1,21484,0.010856,0.011064,1504.511064,RAL-LCG2,Merge
141668989,1,19328,0.010856,0.011064,1507.381064,RAL-LCG2,Merge
141703421,1,53544,0.011161,0.011172,1538.441172,RAL-LCG2,Merge
141703906,1,54561,0.011161,0.011172,1556.301172,T2-LATINAMERICA,DataStripping
141720204,1,72996,0.012915,0.012925,1461.502925,INFN-T1,Merge
141672057,1,21483,0.010856,0.011064,1525.771064,CERN-PROD,Merge
141726251,1,79593,0.012915,0.012925,1474.192925,RAL-LCG2,Merge
141703857,1,54530,0.011161,0.011172,1559.901172,INFN-T1,Merge
141664088,1,15127,0.010856,0.011064,1544.761064,INFN-T1,Merge
141666208,1,16327,0.010856,0.011064,1539.191064,CERN-PROD,Merge
141649457,1,2280,0.010108,0.010216,1570.620216,RAL-LCG2,Merge
141725368,1,78630,0.012915,0.012925,1476.242925,INFN-T1,Merge
141719662,1,72634,0.012915,0.012925,1477.362925,pic,Merge
141683100,1,34143,0.011074,0.011085,1607.081085,RAL-LCG2,DataStripping
141722818,1,75745,0.012915,0.012925,1508.112925,pic,Merge
141680261,1,31464,0.011074,0.011085,1589.851085,CERN-PROD,Merge
141717388,1,70231,0.012795,0.012904,1609.082904,RAL-LCG2,Merge
141723349,1,76234,0.012915,0.012925,1510.362925,pic,Merge
141714788,1,67111,0.012579,0.012687,1613.572687,RAL-LCG2,Merge
